text,rating,sentiment_score,prediction,label,meta_main_category
Great relaxing float for the pool.,5.0,0.8,1.0,1,Toys & Games
Great value for price,5.0,0.8,1.0,1,Toys & Games
"Great value for the price. I try to not spend to much on pool floats, as they rarely last. The Intex Sit N Float has stayed in great condition all summer and is incredibly comfortable. The cupholders are an added bonus. I would buy again and would highly recommend!",5.0,0.4,1.0,1,Toys & Games
"Great value, very satisfied!!",5.0,0.9,1.0,1,Toys & Games
Great!,5.0,1.0,1.0,1,Toys & Games
"Great, durable float.",5.0,0.8,1.0,1,Toys & Games
"Great, will take to mexico when I go",5.0,0.8,1.0,1,Toys & Games
Had one and it lasted for years. It finally broke from rough housing. So we ordered a new one. Great for old folks to relax .,5.0,0.18727273,1.0,1,Toys & Games
Had these before; love them great to relax in the water and have your fav... drink,5.0,0.65,1.0,1,Toys & Games
"Had these sent to a vacation home we were renting.  Held up well for the 30 days we used them.  Oversized made them comfortable for adults, handles made getting into them much easier than a regular float.  Colors are not promised, but wish they would have sent various colors instead of 2 identical ones.",5.0,0.15,1.0,1,Toys & Games
"Happy with it. It works, it lasts, we would have preferred choosing color, but no complaints, and it fits two people!",5.0,1.0,1.0,1,Toys & Games
Have a blast on the water on this seat,5.0,0.0,0.0,1,Toys & Games
Have always loved these floats!,5.0,0.875,1.0,1,Toys & Games
Have enjoyed using these everyday to just cool down at the end of a working day.  Thanks,5.0,0.1388889,1.0,1,Toys & Games
Have used this all summer but took the advice of others and didn't blow it up to the max and had no issues.  Perfect for the pool and enjoying the sun but staying cool by being partially in the water!,5.0,0.43125,1.0,1,Toys & Games
Holds well- even heavier people.  Relaxing float.,5.0,0.0,0.0,1,Toys & Games
I always love these chairs. When one pops I always order more.,5.0,0.5,1.0,1,Toys & Games
I am loving floating around with my friends in the pool beating the heat! What a great deal,5.0,0.775,1.0,1,Toys & Games
I am so excited about this float.  It is exactly what I ordered.<br />I used one this past summer and had to have one.  Thank you so very much for having these available at such a great price.  I definitely will be ordering more for the upcoming summer.<br />It is durable and I feel safe in it<br />Thank you,5.0,0.2835,1.0,1,Toys & Games
"I bought my first of these from our local grocery store.  Liked it so much that, when I was going to have pool guests, I ordered four more.  Inflation wasn't hard but, without a pump, did take a bit of time.  What I love about these is that they're absolutely great for 'desperate' heat moments -- and in Las Vegas, that's a good part of the summer.  Your feet and derrière hang in the water, you can 'sit', supported by the back of the float, or stretch out a bit more and rest your head easily... just in case you want to nap in the pool!  Nicest feature:  cup holders!  Drinks didn't spill.  I don't have to constantly mind the beverage -- it's not going anywhere.  If you want to float without any part of you getting wet, these aren't for you.  For Vegas, they're absolutely perfect.  And for the price, I can keep enough on hand for guests without investing a small fortune.",5.0,0.24918981,1.0,1,Toys & Games
I bought one of these in Florida 2 years ago while on vacation! I LOVED it! I never could find them again! So thankful i found them on here! Ill never buy another float again😍,5.0,0.25,1.0,1,Toys & Games
"I bought several of these last summer. Because of the low price, I wasn't sure how good they would be. These floats ended up being my favorite. They lasted and I'm using them again this summer. What I especially like is how easy it is to get on and off of them, unlike the Intex Floating Recliner Lounge which I also bought and didn't last.",5.0,0.23703703,1.0,1,Toys & Games
I bought these to take on a trip to Cancun. We received two yellow ones which I was a bit disappointed about (that we did not receive two different colors) but they held up beautifully. Everyone was so jealous. I kept getting offers from other guests to pay me $15-$20 each for them. Had no quality issues at all with these. Fantastic deal. Brought them home for the beach and plan on using them at our community pool. Super comfortable to lounge around at the pool. Very easy to get in and out of (without even spilling your drink)!,5.0,0.19125,1.0,1,Toys & Games
"I bought this great sit for a trip to can cun,mexico, it is not heavy to carre on, it is bigger as it shows at the web, i love it, everybody was waiting me to take off so they can take a sit and relax. I would like to pick the color, mine arrived on yellow, it is nice, but, i will prefer blue....",5.0,0.2857143,1.0,1,Toys & Games
I buy these every summer. Typically by the end of the summer they need replacing but they are WELL worth the $10 or less you spend on them. Super comfortable float.,5.0,0.14,1.0,1,Toys & Games
"I found these chairs for around the same price at a walgreens sale last year.  bought one, the dogs destroyed it, and have been looking for another one ever since.  so comfy, perfect size, just don't let the darned dogs near it.  good quality for the price.",5.0,0.36,1.0,1,Toys & Games
"I gave two of these to my friend who has a pool. They were perfect to lounge in, yet still be able to sit in the water.",5.0,0.75,1.0,1,Toys & Games
I had 3 of these already and needed 1 more.  Perfect for adult pool parties where everyone can float around comfortably with cup holders that hold a solo cup perfectly.,5.0,0.6,1.0,1,Toys & Games
"I had bought another brand with a similar design a few years ago and it almost immediately split the seat.  I am plus size, and this brand float held me fine with no splitting.  It lasted for 4 days of non-stop use and carrying around and is still working great.  It is so comfortable and it was ""coveted"" by many at the hotel I was at.",5.0,0.31944445,1.0,1,Toys & Games
I had these last year. Love to lounge in them!,5.0,0.3125,1.0,1,Toys & Games
"I have been buying these for three years now for use in my pool and also to take with me on vacation (these are the BEST rafts to take to resorts - you can pack it in your suitcase, and they're so cheap, you can just leave them at the resort for a grateful guest when you leave).  Unlike other reviewers, I have NEVER had one break where the 'bench' part attaches to the rest of the raft, and I have sat and floated around on these all day long, all summer long.  I am about 140 lbs, but I've had much heavier friends use these rafts with absolutely no problem.  Since they're so cheap, we just throw them out at the end of the summer rather than store them.  They used to only come in yellow and pink, but you can now get them in blue and orange as well.",5.0,0.13125,1.0,1,Toys & Games
I have had these for several years (still using the originals) and just ordered a couple more so there's enough when we have parties.  I like them because they are not so big that four of them take up half the pool.  For me they have been very durable and I do have grandkids that can be a little rough on them.  Love these floats and the  price just makes them even better.,5.0,0.124583334,1.0,1,Toys & Games
I have loved these floats they are so easy to float on in the pool. I like to put my legs up on the side of the pool so I can get the sun.  Glad amazon still had these because I could find in store any where.,5.0,0.54444444,1.0,1,Toys & Games
"I have purchased a total of 4 of these.  Everyone who has used them just loves it and orders one for themselves.  It's very easy to get into and to get out of.  You don't have that feeling that you may fall off the float; you are very secure.  The cupholders I've not used, but they do fill up with water easily.  Overall, I love this float and will definitely purchase again if these break.",5.0,0.2638889,1.0,1,Toys & Games
"I have purchased these floats before and absolutely love them! I purchased 5 a few years ago and have two left from the original lot. They're plastic, they're in water, they're reasonably priced and they're inflated numerous times a summer. They will rip. I only had one rip as I was making my way down the river and I survived. We have been lucky with these ones and I thought I would buy two more to get us through the summer.",5.0,0.16777778,1.0,1,Toys & Games
I have sought and sought the perfect pool float chair and this is it. I was able to just sit back and truly enjoy the wave pool and the lazy river.,5.0,0.33,1.0,1,Toys & Games
"I haven't used it a ton to test the longevity but I liked it, thought it was comfortable and held me exactly right in and out of the water just enough.",5.0,0.32142857,1.0,1,Toys & Games
"I like the way this floats. They do tend to rip if you're not careful, but I can usually get at least one summer out of one.",5.0,-0.16666667,0.0,1,Toys & Games
I love it.,5.0,0.5,1.0,1,Toys & Games
I love these and have purchased several from this brand. They’re so comfortable!,5.0,0.33333334,1.0,1,Toys & Games
I love these floaties for the lake.  Great for just lounging when the kids are swimming.  Keeps your top (chest and up) out of the water...cup holders too.  Especially great with flippers...its like a motor.  :),5.0,0.66,1.0,1,Toys & Games
I love these floats. We take them on all our vacations.,5.0,0.5,1.0,1,Toys & Games
"I love these stupid floaties. Just wish they were better built. So comfortable, but I'm on my 2nd in one year.",5.0,0.12,1.0,1,Toys & Games
I love these! They're comfortable to sit in & just float around the pool. They're pretty sturdy too. I'm very happy with them. Definitely ordering a few more next year!,5.0,0.321875,1.0,1,Toys & Games
I love this float. It has everything you need to relax in the pool/lake/river. Handles and cup holders being some of the most important things. My daughter can sit on my lap while using this float which is great. The handles make it easy to carry and make it easy to hold onto them in the pool and lean back to relax. I'll be buying a couple more.,5.0,0.44583333,1.0,1,Toys & Games
I love this floatie!!! It's so comfortable that I've actually fallen asleep in it,5.0,0.45885417,1.0,1,Toys & Games
"I love this type of float, very comfortable. They tend to tear at the seat after much use. Worth the price",5.0,0.38,1.0,1,Toys & Games
"I ordered 2 and both came in teal. Would definitely have helped if it came with something to blow it up, but I did just fine with a bike pump. Love having the cup holders especially! If you use them days in a row like I did, just make sure to fill it up with some more air before using it again. Now to see how long these will last for...",5.0,0.23333333,1.0,1,Toys & Games
"I purchased these to replace one I had for awhile. I couldn’t find it in any store, so I was thrilled to find it here. This float is great because you sit in the water and keep cool. Also has beverage holder and a handle which we use to tie rope to the boat to keep from floating too far away. Only negative is you can’t pick color.",5.0,0.25833333,1.0,1,Toys & Games
